"SampleID"	"SampleName"	"MarkerID"	"Haplotype"	"Reads"	"NA"
"8238-1_S10"	"8238-1_S10"	"msp1"	"Noise"	2780	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"msp1-355"	3016	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"msp1-594"	14909	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"msp1-474"	181542	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"Noise"	40	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"Chimera"	1	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"Singelton"	91	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-1323"	17	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-234"	18	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-168"	19	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-403"	21	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-3727"	23	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-450"	23	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-1834"	27	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-3594"	47	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-1"	48	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-364"	52	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-3589"	73	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-451"	79	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"Noise"	96	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-276"	262	FALSE
"8238-2_S9"	"8238-2_S9"	"msp1"	"msp1-43"	516	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Noise"	8092	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Chimera"	2234	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Singelton"	2986	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"msp1-3174"	1896	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"msp1-2257"	2099	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"msp1-2211"	11629	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Noise"	17918	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"msp1-309"	26460	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"msp1-516"	31523	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"msp1-106"	76438	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"Noise"	124	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"Chimera"	44	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"Singelton"	219	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"msp1-60"	52	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"msp1-307"	58	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"msp1-47"	58	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"msp1-1872"	61	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"msp1-20"	89	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"msp1-43"	107	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"msp1-2256"	119	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"msp1-330"	129	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"Noise"	183	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"msp1-274"	246	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"msp1-1793"	379	FALSE
"Abass-2_S3"	"Abass-2_S3"	"msp1"	"msp1-9"	746	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Noise"	1823	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Chimera"	638	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Singelton"	3647	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"msp1-2235"	14220	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"msp1-2234"	18151	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"msp1-354"	28196	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Noise"	32815	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"msp1-355"	106323	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Noise"	200	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Chimera"	38	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Singelton"	766	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Noise"	4677	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"msp1-20"	217096	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"Noise"	53	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"Chimera"	5	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"Singelton"	122	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-3727"	17	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-1834"	18	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-403"	18	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-105"	19	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-343"	20	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-1323"	21	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-234"	23	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-446"	35	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-3594"	40	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-364"	64	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-451"	80	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-20"	82	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-330"	88	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"Noise"	102	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-3589"	109	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-276"	294	FALSE
"Balkisu-2_S1"	"Balkisu-2_S1"	"msp1"	"msp1-43"	608	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Noise"	1448	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Chimera"	29	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Singelton"	818	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"msp1-43"	1555	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Noise"	57583	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Noise"	542	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Chimera"	1100	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Singelton"	911	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"msp1-2"	1810	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"msp1-255"	2235	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Noise"	3587	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"msp1-683"	4281	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"msp1-1"	50155	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Noise"	1044	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Chimera"	36	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Singelton"	871	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"msp1-87"	888	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"msp1-9"	1670	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Noise"	7691	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"msp1-24"	63246	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Noise"	3582	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Chimera"	206	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Singelton"	923	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"msp1-47"	1067	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"msp1-60"	1276	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"msp1-43"	1922	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"msp1-99"	2756	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Noise"	11745	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"msp1-737"	22711	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"msp1-66"	37186	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"Noise"	151	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"Chimera"	1	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"Singelton"	244	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"msp1-1"	56242	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Noise"	1213	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Chimera"	114	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Singelton"	722	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"msp1-216"	1994	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"msp1-2"	5141	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"msp1-1"	9618	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Noise"	20808	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"msp1-60"	40479	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Noise"	1201	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Chimera"	181	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Singelton"	2240	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"msp1-9"	812	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"msp1-1"	8488	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"msp1-2257"	8887	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"msp1-2"	14439	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Noise"	45078	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Noise"	238	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Chimera"	1998	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Singelton"	616	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"msp1-2"	609	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"msp1-354"	687	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"msp1-355"	2706	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Noise"	10440	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"msp1-1"	35462	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Noise"	194	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Chimera"	389	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Singelton"	668	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"msp1-68"	738	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Noise"	56305	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Noise"	863	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Chimera"	17	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Singelton"	919	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"msp1-1"	2200	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"msp1-2"	3941	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Noise"	29401	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"msp1-1443"	46614	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Noise"	790	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Chimera"	6747	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Singelton"	2448	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"msp1-1075"	1045	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"msp1-1076"	1887	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"msp1-2"	2333	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"msp1-1074"	2850	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"msp1-1073"	5167	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"msp1-1"	12508	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"msp1-235"	15939	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Noise"	31211	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"Noise"	442	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"Chimera"	65	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"Singelton"	115	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"msp1-2228"	33417	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"msp1-3178"	48848	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Noise"	1561	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Chimera"	2072	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Singelton"	2462	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-740"	2168	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-163"	2987	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-1443"	3482	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-1323"	5651	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-3727"	7429	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-1834"	9742	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-450"	11221	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-3594"	13292	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-364"	24599	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-451"	25674	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-1"	27036	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Noise"	35087	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-3589"	36078	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Noise"	815	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Chimera"	14466	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Singelton"	4219	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-234"	2436	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-27"	3013	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-255"	5472	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-66"	6667	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-60"	12172	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-47"	17498	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-307"	25288	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-43"	25515	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-2256"	37969	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Noise"	40805	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-274"	58531	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Noise"	5043	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Chimera"	235	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Singelton"	2633	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"msp1-47"	2313	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"msp1-60"	4670	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"msp1-43"	8504	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"msp1-430"	9804	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Noise"	24667	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"msp1-66"	40350	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"msp1-379"	119828	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Noise"	11361	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Chimera"	6737	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Singelton"	4750	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"msp1-104"	3697	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"msp1-295"	4810	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"msp1-357"	12607	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"msp1-274"	25199	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"msp1-355"	49871	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Noise"	59614	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"msp1-3857"	62482	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Noise"	4234	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Chimera"	63	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Singelton"	1630	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Noise"	27594	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"msp1-330"	219636	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Noise"	2067	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Chimera"	410	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Singelton"	1096	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Noise"	7158	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"msp1-105"	12093	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"msp1-1375"	34120	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"msp1-20"	171290	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Noise"	4175	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Chimera"	880	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Singelton"	2478	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-612"	1713	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-354"	2400	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-330"	3133	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-357"	3818	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-295"	4164	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-2"	12607	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-594"	13851	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-355"	15331	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Noise"	21419	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-1305"	28084	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-1"	38449	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Noise"	4728	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Chimera"	240	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Singelton"	1913	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-1075"	2610	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-1"	3779	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-27"	4344	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-66"	6345	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-2"	7187	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Noise"	10277	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-60"	12451	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-43"	22694	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-47"	22866	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-255"	105934	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Noise"	3988	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Chimera"	12292	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Singelton"	7416	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-737"	4066	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-3173"	5036	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-99"	5501	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-3174"	5920	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-2"	6270	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-66"	20801	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-3178"	23241	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Noise"	27068	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-2228"	31150	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-1"	72839	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Noise"	1246	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Chimera"	478	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Singelton"	938	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Noise"	3374	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"msp1-99"	45706	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"msp1-20"	118306	FALSE
"Mariam-2_S4"	"Mariam-2_S4"	"msp1"	"Noise"	67	FALSE
"Mariam-2_S4"	"Mariam-2_S4"	"msp1"	"Chimera"	6	FALSE
"Mariam-2_S4"	"Mariam-2_S4"	"msp1"	"Singelton"	104	FALSE
"Mariam-2_S4"	"Mariam-2_S4"	"msp1"	"msp1-43"	30	FALSE
"Mariam-2_S4"	"Mariam-2_S4"	"msp1"	"msp1-430"	40	FALSE
"Mariam-2_S4"	"Mariam-2_S4"	"msp1"	"Noise"	49	FALSE
"Mariam-2_S4"	"Mariam-2_S4"	"msp1"	"msp1-330"	95	FALSE
"Mariam-2_S4"	"Mariam-2_S4"	"msp1"	"msp1-66"	137	FALSE
"Mariam-2_S4"	"Mariam-2_S4"	"msp1"	"msp1-99"	203	FALSE
"Mariam-2_S4"	"Mariam-2_S4"	"msp1"	"msp1-379"	424	FALSE
"Mariam-2_S4"	"Mariam-2_S4"	"msp1"	"msp1-1"	998	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Noise"	79	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Chimera"	73	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Singelton"	505	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"msp1-2"	2021	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Noise"	10411	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"msp1-1"	34615	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Noise"	4453	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Chimera"	13960	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Singelton"	6858	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-737"	2702	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-3173"	5745	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-3174"	5970	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-2"	7162	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-66"	9112	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-3178"	16673	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-3574"	19539	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-2228"	20017	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Noise"	28369	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-1"	48105	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Noise"	1429	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Chimera"	748	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Singelton"	879	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Noise"	4977	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"msp1-99"	48014	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"msp1-20"	135591	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"Noise"	30	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"Chimera"	25	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"Singelton"	188	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"msp1-3174"	15	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"msp1-594"	27	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"msp1-355"	32	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"msp1-2"	36	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"msp1-3178"	39	FALSE
